year,quarter,market,dur_stay,mode,purpose,area,Visits (000s),Spend (£m),Nights (000s),sample
2017,July-September,Romania,4-7  nights,Air,Miscellaneous, LONDON,0.707043827,1.106090188,3.886412859,1
2017,July-September,Romania,4-7  nights,Sea,Holiday, LONDON,1.038454413,1.439389825,6.226102352,1
2017,July-September,Romania,4-7  nights,Sea,VFR, LONDON,3.115364432,1.260377109,19.71599627,2
2017,July-September,Romania,4-7  nights,Tunnel,Holiday, LONDON,4.170649052,1.77935599,27.86886168,2
2017,July-September,Romania,8-14 nights,Air,Holiday, LONDON,1.594875932,1.343885303,17.40531063,2
2017,July-September,Romania,8-14 nights,Air,VFR, LONDON,2.689080238,0.808074534,26.56791306,2
2017,July-September,Romania,8-14 nights,Sea,Holiday, LONDON,1.038454413,0.260193378,14.52757168,1
2017,July-September,Romania,15+  nights,Air,Holiday, LONDON,1.456647873,0.311217785,31.43220901,1
2017,July-September,Romania,15+  nights,Air,Business, LONDON,0.741656005,1.865264893,28.92458344,1
2017,July-September,Romania,15+  nights,Air,VFR, LONDON,1.987958193,1.207071286,54.99446487,2
2017,July-September,Romania,15+  nights,Air,Miscellaneous, LONDON,1.38231802,0.019002464,78.51470184,1
2017,July-September,Hungary,1-3  nights,Air,Holiday, LONDON,1.257326961,2.533514023,1.257326961,1
2017,July-September,Hungary,1-3  nights,Air,Business, LONDON,3.498378932,1.430392981,6.436494946,5
2017,July-September,Hungary,1-3  nights,Air,VFR, LONDON,11.47651494,2.453875184,21.77224088,5
2017,July-September,Hungary,1-3  nights,Sea,VFR, LONDON,2.076910019,0.693155527,2.075368404,1
2017,July-September,Hungary,4-7  nights,Air,Holiday, LONDON,6.668980837,4.289505124,35.75720882,5
2017,July-September,Hungary,4-7  nights,Air,VFR, LONDON,7.662898779,1.786260009,37.83187914,6
2017,July-September,Hungary,4-7  nights,Sea,Business, LONDON,1.16140461,0.032355987,2.181839466,1
2017,July-September,Hungary,4-7  nights,Tunnel,Holiday, LONDON,4.517588377,0.541659091,4.514235437,4
2017,July-September,Hungary,8-14 nights,Air,Business, LONDON,1.359676957,1.148927093,19.03547859,1
2017,July-September,Hungary,8-14 nights,Air,VFR, LONDON,4.434631705,1.248868257,49.29872036,3
2017,July-September,Hungary,8-14 nights,Tunnel,Holiday, LONDON,2.422950268,0.855932146,7.263456345,3
2017,July-September,Hungary,15+  nights,Air,Holiday, LONDON,0.560262978,0.173804492,4.482103825,1
2017,July-September,Hungary,15+  nights,Air,VFR, LONDON,3.435820937,3.664293051,58.97770119,2
2017,July-September,Russia,1-3  nights,Air,Holiday, LONDON,0.663278103,0.349472374,2.002442598,1
2017,July-September,Russia,1-3  nights,Air,Business, LONDON,0.711596072,0.422801554,1.721296668,1
2017,July-September,Russia,1-3  nights,Air,VFR, LONDON,0.727197886,0.262275547,1.990990877,1
2017,July-September,Russia,1-3  nights,Air,Miscellaneous, LONDON,0.643112004,0.138269082,1.929335952,1
2017,July-September,Russia,4-7  nights,Air,Holiday, LONDON,10.60452777,8.692870259,64.74600983,10
2017,July-September,Russia,4-7  nights,Air,Business, LONDON,1.450561225,2.136351109,7.017594337,2
2017,July-September,Russia,4-7  nights,Tunnel,Holiday, LONDON,1.375070333,1.006043077,9.618348122,1
2017,July-September,Russia,8-14 nights,Air,Holiday, LONDON,7.98441267,10.16144872,84.85353851,8
2017,July-September,Russia,8-14 nights,Air,Business, LONDON,0.738965154,0.653240323,7.150002003,1
2017,July-September,Russia,8-14 nights,Air,VFR, LONDON,1.629207313,1.404531837,15.50774002,2
2017,July-September,Russia,8-14 nights,Air,Study, LONDON,0.717410564,0.961995184,6.082371235,1
2017,July-September,Russia,8-14 nights,Air,Miscellaneous, LONDON,0.643112004,0.072909541,1.286224008,1
2017,July-September,Russia,15+  nights,Air,VFR, LONDON,1.071316361,0.110535979,1.955433726,1
2017,July-September,Russia,15+  nights,Air,Study, LONDON,2.235009909,3.157263517,75.7957077,3
2017,July-September,Other Western Europe,1-3  nights,Air,Business, LONDON,5.094947994,3.362955779,13.86192793,6
2017,July-September,Other Western Europe,1-3  nights,Air,VFR, LONDON,3.53862834,2.25556685,9.734544873,3
2017,July-September,Other Western Europe,1-3  nights,Air,Miscellaneous, LONDON,2.203209996,0.362558961,2.203209996,3
2017,July-September,Other Western Europe,1-3  nights,Tunnel,Holiday, LONDON,0.720064998,0.540048778,2.160195112,1
2017,July-September,Other Western Europe,4-7  nights,Air,Holiday, LONDON,2.08890292,2.349464789,12.23293197,3
2017,July-September,Other Western Europe,4-7  nights,Air,Business, LONDON,1.091735959,1.037082314,4.366943836,1
2017,July-September,Other Western Europe,4-7  nights,Air,VFR, LONDON,1.274844587,0.47141498,4.297959924,2
2017,July-September,Other Western Europe,4-7  nights,Air,Miscellaneous, LONDON,1.60453403,1.628602028,9.627203941,1
2017,July-September,Other Western Europe,8-14 nights,Air,Holiday, LONDON,3.943537086,1.195273804,21.16345376,4
2017,July-September,Other Western Europe,8-14 nights,Air,VFR, LONDON,7.223703861,3.4243754,77.13046455,4
2017,July-September,Other Western Europe,15+  nights,Air,Holiday, LONDON,0.751132011,0.197905183,6.009056091,1
2017,July-September,Other Western Europe,15+  nights,Air,VFR, LONDON,1.18476069,0.014777859,30.45324135,1
2017,July-September,Other Western Europe,15+  nights,Air,Miscellaneous, LONDON,1.41979003,0.731191874,92.28634644,1
2017,July-September,Other Eastern Europe,1-3  nights,Air,Holiday, LONDON,5.785501242,3.360998273,14.09238434,4
2017,July-September,Other Eastern Europe,1-3  nights,Air,Business, LONDON,5.668298006,3.696568966,9.274142087,4
2017,July-September,Other Eastern Europe,1-3  nights,Air,VFR, LONDON,3.693726957,19.97379292,9.623378992,3
2017,July-September,Other Eastern Europe,1-3  nights,Air,Miscellaneous, LONDON,4.547482669,1.032302827,6.586582959,4
2017,July-September,Other Eastern Europe,1-3  nights,Sea,Business, LONDON,4.153817654,0.088465752,8.301469803,4
2017,July-September,Other Eastern Europe,4-7  nights,Air,Holiday, LONDON,13.63232422,4.752732992,58.18780613,7
2017,July-September,Other Eastern Europe,4-7  nights,Air,VFR, LONDON,10.86973637,10.4138533,55.55700302,8
2017,July-September,Other Eastern Europe,4-7  nights,Air,Miscellaneous, LONDON,1.710374951,0.561387241,1.433727622,1
2017,July-September,Other Eastern Europe,4-7  nights,Sea,VFR, LONDON,1.165984988,0.373075396,3.495358944,1
2017,July-September,Other Eastern Europe,8-14 nights,Air,Holiday, LONDON,4.244478822,3.297764421,39.19439697,3
2017,July-September,Other Eastern Europe,8-14 nights,Air,Business, LONDON,3.009941101,4.560060501,24.07952881,1
2017,July-September,Other Eastern Europe,8-14 nights,Air,VFR, LONDON,4.884850979,1.88293919,59.14673615,4
2017,July-September,Other Eastern Europe,15+  nights,Air,Holiday, LONDON,0.6555776,0.635385036,22.17080116,1
2017,July-September,Other Eastern Europe,15+  nights,Air,VFR, LONDON,6.989671767,3.212133437,222.6519709,4
2017,July-September,Other Eastern Europe,15+  nights,Sea,Miscellaneous, LONDON,1.038454413,5.250702381,155.6525574,1
2017,July-September,USA,1-3  nights,Air,Holiday, LONDON,87.56722921,46.27418032,199.2667966,101
2017,July-September,USA,1-3  nights,Air,Business, LONDON,38.25275975,50.48986346,84.52624756,63
2017,July-September,USA,1-3  nights,Air,VFR, LONDON,20.64054453,5.62500775,42.56276861,26
2017,July-September,USA,1-3  nights,Air,Miscellaneous, LONDON,58.41722482,9.416553477,67.75770515,96
2017,July-September,USA,1-3  nights,Sea,Holiday, LONDON,9.296185248,5.648135748,26.23607516,7
2017,July-September,USA,1-3  nights,Sea,Business, LONDON,0.057018001,0.070360214,0.171054006,1
2017,July-September,USA,1-3  nights,Tunnel,Holiday, LONDON,40.02906871,15.875429,103.9889768,31
2017,July-September,USA,1-3  nights,Tunnel,Business, LONDON,1.250136971,1.172628522,3.750411034,1
2017,July-September,USA,1-3  nights,Tunnel,VFR, LONDON,7.500821829,1.80394768,16.25178075,6
2017,July-September,USA,1-3  nights,Tunnel,Miscellaneous, LONDON,1.250136971,0.075008221,1.250136971,1
2017,July-September,USA,4-7  nights,Air,Holiday, LONDON,120.86035,90.42437911,575.2648233,141
2017,July-September,USA,4-7  nights,Air,Business, LONDON,60.08599216,91.30065358,277.7244935,83
2017,July-September,USA,4-7  nights,Air,VFR, LONDON,41.00125143,24.39265782,204.6032577,51
2017,July-September,USA,4-7  nights,Air,Study, LONDON,1.170001984,4.043143988,7.02001214,2
2017,July-September,USA,4-7  nights,Air,Miscellaneous, LONDON,4.053220779,3.336675309,20.42837989,5
2017,July-September,USA,4-7  nights,Sea,Holiday, LONDON,4.686141893,2.478469207,21.66989119,6
2017,July-September,USA,4-7  nights,Tunnel,Holiday, LONDON,25.66692424,13.26463637,130.0038114,19
2017,July-September,USA,4-7  nights,Tunnel,VFR, LONDON,6.250684857,3.815418094,27.50301409,5
2017,July-September,USA,4-7  nights,Tunnel,Miscellaneous, LONDON,1.250136971,0.460050404,5.000547886,1
2017,July-September,USA,8-14 nights,Air,Holiday, LONDON,90.78106692,127.5159653,629.6216158,125
2017,July-September,USA,8-14 nights,Air,Business, LONDON,11.49960825,19.49606925,95.52837783,17
2017,July-September,USA,8-14 nights,Air,VFR, LONDON,41.60311937,24.54946976,319.5167333,59
2017,July-September,USA,8-14 nights,Air,Study, LONDON,1.240447044,7.038296223,9.923576355,1
2017,July-September,USA,8-14 nights,Air,Miscellaneous, LONDON,1.983122915,1.654924741,22.55034447,4
2017,July-September,USA,8-14 nights,Sea,Holiday, LONDON,0.122982293,0.207270622,0.980736971,2
2017,July-September,USA,8-14 nights,Sea,VFR, LONDON,0.057018001,0.00325287,0.114036001,1
2017,July-September,USA,8-14 nights,Tunnel,Holiday, LONDON,2.696424246,0.845177948,14.78328276,2
2017,July-September,USA,8-14 nights,Tunnel,VFR, LONDON,1.250136971,0.876346052,11.2512331,1
2017,July-September,USA,15+  nights,Air,Holiday, LONDON,37.26434791,44.71454031,505.3300792,48
2017,July-September,USA,15+  nights,Air,Business, LONDON,6.562702239,33.37441718,156.9073753,9
2017,July-September,USA,15+  nights,Air,VFR, LONDON,29.19347227,13.41720296,521.4225726,37
2017,July-September,USA,15+  nights,Air,Study, LONDON,7.071808815,22.15609387,375.2125511,6
2017,July-September,USA,15+  nights,Air,Miscellaneous, LONDON,1.497135341,2.645495892,52.63131618,2
2017,July-September,USA,15+  nights,Sea,Holiday, LONDON,1.018155217,0.383124471,3.044775248,1
2017,July-September,USA,15+  nights,Tunnel,Holiday, LONDON,2.696424246,4.322014928,57.78919601,2
2017,July-September,USA,15+  nights,Tunnel,Business, LONDON,1.250136971,2.505274534,40.00438309,1
2017,July-September,USA,15+  nights,Tunnel,VFR, LONDON,1.984797955,0.368065149,50.79298019,2
2017,July-September,USA,15+  nights,Tunnel,Study, LONDON,0.734660983,0.772863388,38.93703461,1
2017,July-September,USA,15+  nights,Tunnel,Miscellaneous, LONDON,1.250136971,3.9066782,72.5079422,1
2017,July-September,Canada,1-3  nights,Air,Holiday, LONDON,10.46236622,4.046361357,28.92551923,7
2017,July-September,Canada,1-3  nights,Air,Business, LONDON,2.760392308,1.172429122,5.947064221,3
2017,July-September,Canada,1-3  nights,Air,VFR, LONDON,5.985125721,4.298518896,15.51267433,6
2017,July-September,Canada,1-3  nights,Air,Miscellaneous, LONDON,6.996178031,1.022480328,7.62549603,8
2017,July-September,Canada,1-3  nights,Tunnel,Holiday, LONDON,2.777070522,0.396837935,6.446201086,2
2017,July-September,Canada,4-7  nights,Air,Holiday, LONDON,24.29268208,12.39450047,129.5332607,20
2017,July-September,Canada,4-7  nights,Air,Business, LONDON,4.896858335,4.181374371,25.45502329,5
2017,July-September,Canada,4-7  nights,Air,VFR, LONDON,12.96957213,2.415652059,70.81044948,10
2017,July-September,Canada,4-7  nights,Air,Miscellaneous, LONDON,0.883553982,1.780361295,5.301323891,1
2017,July-September,Canada,4-7  nights,Sea,Holiday, LONDON,2.901075125,1.49158597,14.13022804,2
2017,July-September,Canada,8-14 nights,Air,Holiday, LONDON,22.40331757,24.12820052,185.7638928,19
2017,July-September,Canada,8-14 nights,Air,Business, LONDON,2.261214107,2.570726782,16.8464427,3
2017,July-September,Canada,8-14 nights,Air,VFR, LONDON,7.03624773,2.130425692,81.15904045,5
2017,July-September,Canada,8-14 nights,Air,Miscellaneous, LONDON,0.571976006,0.180172443,6.291736126,1
2017,July-September,Canada,8-14 nights,Sea,Holiday, LONDON,1.049207091,0.252836019,6.819242954,1
2017,July-September,Canada,8-14 nights,Tunnel,Holiday, LONDON,2.777070522,2.453781128,24.49556351,2
2017,July-September,Canada,15+  nights,Air,Holiday, LONDON,7.220118195,4.86456646,64.99533796,9
2017,July-September,Canada,15+  nights,Air,VFR, LONDON,8.543404341,10.76119681,127.5700865,6
2017,July-September,Canada,15+  nights,Tunnel,Holiday, LONDON,1.388535261,0.91976732,10.31392193,1
2017,July-September,Mexico,1-3  nights,Air,Holiday, LONDON,7.279355705,6.837156042,21.21223021,7
2017,July-September,Mexico,1-3  nights,Air,VFR, LONDON,1.937748969,0.115544146,2.458225965,2
2017,July-September,Mexico,1-3  nights,Air,Miscellaneous, LONDON,1.905230999,0.249570824,1.905230999,3
2017,July-September,Mexico,1-3  nights,Sea,Holiday, LONDON,2.917055368,0.328810651,4.90132612,4
2017,July-September,Mexico,1-3  nights,Sea,Business, LONDON,1.325274348,0.199235082,2.648581266,2
2017,July-September,Mexico,1-3  nights,Tunnel,Holiday, LONDON,11.71629012,2.996232852,29.08882046,13
2017,July-September,Mexico,4-7  nights,Air,Holiday, LONDON,5.103338242,5.909839705,24.90195489,8
2017,July-September,Mexico,4-7  nights,Air,Business, LONDON,0.50120002,0.157877997,2.506000042,1
2017,July-September,Mexico,4-7  nights,Air,VFR, LONDON,1.102398992,0.182767478,6.05447793,2
2017,July-September,Mexico,4-7  nights,Sea,Holiday, LONDON,2.787431479,0.366900206,11.14145088,2
2017,July-September,Mexico,4-7  nights,Tunnel,Holiday, LONDON,1.504438758,0.619897604,5.310509682,1
2017,July-September,Mexico,4-7  nights,Tunnel,VFR, LONDON,1.952203095,1.543103635,8.525041342,2
2017,July-September,Mexico,8-14 nights,Air,Holiday, LONDON,2.308868766,1.586050302,19.24363613,4
2017,July-September,Mexico,8-14 nights,Air,Miscellaneous, LONDON,0.50120002,8.02671814,4.009600163,1
2017,July-September,Mexico,15+  nights,Air,Holiday, LONDON,1.087554216,1.370128691,23.25841713,2
2017,July-September,Mexico,15+  nights,Air,VFR, LONDON,1.41979003,1.816194892,35.49475098,1
2017,July-September,Mexico,15+  nights,Air,Study, LONDON,0.520476997,0.346117198,16.13478661,1
2017,July-September,Brazil,1-3  nights,Air,Holiday, LONDON,1.713468343,0.654357225,5.236404061,2
2017,July-September,Brazil,1-3  nights,Air,Business, LONDON,0.562425017,1.414498925,1.687275052,1
2017,July-September,Brazil,1-3  nights,Sea,Holiday, LONDON,2.520924866,0.285861298,6.895016074,2
2017,July-September,Brazil,1-3  nights,Tunnel,Holiday, LONDON,1.445122361,0.097763594,2.888099432,2
2017,July-September,Brazil,4-7  nights,Air,Holiday, LONDON,9.982912362,14.85373831,54.76704526,8
2017,July-September,Brazil,4-7  nights,Air,Business, LONDON,2.608812898,3.914309755,11.99518859,4
2017,July-September,Brazil,4-7  nights,Sea,Holiday, LONDON,1.163206339,0.475491375,3.267970562,1
2017,July-September,Brazil,4-7  nights,Tunnel,Holiday, LONDON,6.713768005,3.683110714,33.16178083,5
2017,July-September,Brazil,4-7  nights,Tunnel,Business, LONDON,1.229641914,3.69716382,6.14364624,1
2017,July-September,Brazil,8-14 nights,Air,Holiday, LONDON,9.066257626,6.080381082,71.59581405,12
2017,July-September,Brazil,8-14 nights,Air,Business, LONDON,0.425538987,0.219152585,5.957546234,1
2017,July-September,Brazil,8-14 nights,Air,Study, LONDON,0.661661983,0.969334841,8.601606369,1
2017,July-September,Brazil,8-14 nights,Tunnel,Holiday, LONDON,1.371031523,1.688920975,17.97527695,1
2017,July-September,Brazil,15+  nights,Air,Holiday, LONDON,1.862630248,1.404816896,20.50950861,3
2017,July-September,Brazil,15+  nights,Air,VFR, LONDON,1.047626168,0.22462827,23.80449295,2
2017,July-September,Brazil,15+  nights,Air,Study, LONDON,0.562425017,0.827327192,8.436374664,1
2017,July-September,Brazil,15+  nights,Sea,Holiday, LONDON,1.163206339,0.362975448,7.625264645,1
2017,July-September,Brazil,15+  nights,Tunnel,Business, LONDON,1.229641914,3.69716382,30.7182312,1
2017,July-September,Argentina,1-3  nights,Air,Holiday, LONDON,1.945503056,0.289551467,2.913466096,2
2017,July-September,Argentina,1-3  nights,Air,VFR, LONDON,0.662436008,0.076180138,1.324872017,1
2017,July-September,Argentina,1-3  nights,Tunnel,Holiday, LONDON,5.349528551,1.621054009,14.08591962,6
2017,July-September,Argentina,1-3  nights,Tunnel,Business, LONDON,1.229641914,0.061619397,2.457458496,1
2017,July-September,Argentina,4-7  nights,Air,Holiday, LONDON,8.961921185,2.931059904,45.0007906,7
2017,July-September,Argentina,4-7  nights,Air,VFR, LONDON,0.548294008,0.070181631,3.838057995,1
2017,July-September,Argentina,4-7  nights,Tunnel,Holiday, LONDON,4.918567657,2.494353294,29.48950195,4
2017,July-September,Argentina,8-14 nights,Air,Holiday, LONDON,1.780728221,1.492707863,11.1381619,3
2017,July-September,Argentina,8-14 nights,Air,Business, LONDON,0.802254021,2.017668724,10.42930222,1
2017,July-September,Argentina,8-14 nights,Tunnel,Holiday, LONDON,2.459283829,2.161608458,23.34585571,2
2017,July-September,Argentina,15+  nights,Air,Holiday, LONDON,0.519979,0.333562821,6.759727001,1
2017,July-September,Argentina,15+  nights,Air,Business, LONDON,0.43276599,2.170321465,6.491489887,1
2017,July-September,Argentina,15+  nights,Air,VFR, LONDON,0.597332001,0.171869099,11.94664001,1
2017,July-September,Chile,1-3  nights,Air,Holiday, LONDON,1.096588016,0.129945677,2.741469979,2
2017,July-September,Chile,1-3  nights,Tunnel,Holiday, LONDON,4.377147198,0.584095091,10.66423702,2
2017,July-September,Chile,4-7  nights,Air,Holiday, LONDON,1.204734027,0.900594205,6.077572107,2
2017,July-September,Chile,4-7  nights,Air,VFR, LONDON,1.760267019,0.334450722,10.56160164,1
2017,July-September,Chile,4-7  nights,Tunnel,Holiday, LONDON,3.688925743,2.372346938,17.20220947,3
2017,July-September,Chile,8-14 nights,Air,Holiday, LONDON,1.665604949,1.771536525,12.34074306,3
2017,July-September,Chile,8-14 nights,Air,Business, LONDON,0.519979,1.621490359,4.159832001,1
2017,July-September,Chile,8-14 nights,Tunnel,Holiday, LONDON,1.229641914,0.529926836,9.829833984,1
2017,July-September,Chile,15+  nights,Air,Holiday, LONDON,0.554104984,0.667696536,17.17725563,1
2017,July-September,Chile,15+  nights,Air,VFR, LONDON,0.548294008,0.060368683,7.127821922,1
2017,July-September,Other Central & South America,1-3  nights,Air,Holiday, LONDON,3.880589187,0.949543431,5.666167974,4
2017,July-September,Other Central & South America,1-3  nights,Air,Business, LONDON,0.511510015,0.433248967,1.534530044,1
2017,July-September,Other Central & South America,1-3  nights,Air,VFR, LONDON,0.441336006,0.139020845,1.324007988,1
2017,July-September,Other Central & South America,1-3  nights,Air,Miscellaneous, LONDON,1.077162027,0.082846552,1.620811045,2
